Comment,Negative,Neutral,Positive
A very chill interview. They mainly ask about the knowledge I had regard the positio as well as the expectation they had from the master student. More important they were very clear since the beginning that a  postHIWI position will be possible.,0.00046528014,0.99908745,0.00044717328
Requested to introduce myself through a powerpoint presentation prepared beforehand. Then went through a casestudy that I could prepare in about 10 minutes. After the interview I was told I would get a reaction within two weeks but I never heard from them again... I consider this very unprofessional.,0.99638164,0.0034864089,0.0001319455
There was an informal discussion and the interviewer asked me questions about my background and relevant experiences. Wasn't even asked for a resume initially which was nice because I felt like I was getting a fair shot to explain myself first. Was overall a positive experience.,0.0010055641,0.03945233,0.9595421
A task was given to solve using their SafeT box application in a week and then the interview to check the understanding of the concepts. If the task is not completed then no further interview.,0.007129536,0.99267936,0.00019115607
Sehr freundlicher Austausch. Fragen bzgl. fachlicher Qualifikationen Projektmanagement und Hintergrundwissen zur FraunhoferGesellschaft im Allgemeinen. Außerdem wurde offen über die Aufgaben im Rahmen der ausgeschriebenen Stelle und die Erwartungen an den gesuchten Mitarbeitenden gesprochen.,0.0022292081,0.99583817,0.0019326349
Ich musste nur eine Woche auf die Rückmeldung meiner Bewerbung warten. Das Vorstellungsgespräch war gut 11. Innerhalb von 1 Monat bin ich schon aufgenommen. Die HR war freundlich und hilfbereits insbesondere für internationale Studenten.,0.0013348554,0.9973024,0.0013627354
I was asked to make a presentation about my participation in competition related to my field. All the questions asked in interview were about my participation. It was for around one hour.,0.00067090057,0.99895334,0.0003757476
After getting to know each other the interview was mostly technical questions and discussions relevant to the background needed for the position and lasted for 50 minutes. They didn't ask to do a practical test.,0.8821453,0.11751297,0.00034176488
Online Gespräch nur arbeitsgruppenleiter war anwrsend im Vorfeld wurde ich bereits gebeten eine kurze Präsentation zu meiner Person vorzubereiten. Danach Erläuterungen zur Stelle zum Institut zum Projekt. Bisherige Forschungsergebnisse wurden gezeigt. Fraunhofer Gesellschaft wurde vorgestellt Bilder des Labors gezeigt.,0.0020552713,0.9964914,0.0014532951
I had applied for working student position. The interview was taken by two people.   Started off with them asking me if I know about the company followed by why I want to have this job. They also asked if I am interested in Masters later and in which field I would like to do it in. Overall it was a really easy going interview and the interviewers were friendly.,0.0005415313,0.99734133,0.0021171612
Sehr Gut. Alle Fragen sind nicht schwierig. Und wenn Ich die Fragen nicht verstehen kann wird der Interviewer noch einmal langsam sprechen. Und danach habe ich in einer Woche eine EMails bekommen.,0.001483916,0.9974401,0.0010759364
Schnelle Rückmeldung nach Eingang der Bewerbung. Kurze Vorstellung des Unternehmens und der Interview Partner dann soll sich der Bewerber vorstellen. Danach spezifischere Fragen zum Job Vorerfahrungen etc. Am Ende kurze Führung durch das Gebäude,0.0013371493,0.9971476,0.0015152246
The interview was all about personal fit. I did not have answer any coding questions. I had to talk about my resume and give insights why I want to work for Fraunhofer.,0.44348177,0.55602056,0.00049763627
We met over video chat. First he explained what is the work they focus on and later on we moved to the master thesis topic. As the thesis was regarding simulations we discussed how the thesis will be approached. But more information will be given once the job actually starts.,0.00026238523,0.9990108,0.00072676904
Technical interview and followed by an application talk. Friendly conversation and cooperative procedures.  Not much detailed on coding and other related things. Overall they want to see the big picture. Previous experience in any Fraunhofer institution will help.,0.0011594003,0.9939568,0.004883707
Das Vorstellungsgespräch war sehr freundlich. Es waren zwei Gesprächspartner seitens dem Fraunhofer Institut am Gespräch beteiligt. Es find mit allgemeinen KennenlernFragen an und wurde dann immer fachspezifischer. Abschließend wurde  der Gehaltswunsch abgefragt. Ich habe das Gespräch als angenehm und fair empfunden und kann das Unternehmen daher nur empfehlen.,0.0023221779,0.99560344,0.0020744032
sehr angenehmes Gespräch. Er hat nur fragen gestellt über meinen Lebenslauf und sich noch da zu die Leistungsübersicht angeschaut war aber nicht so wichtig welche Note man hatte oder wie lange man studiert.  Ich habe nach einem Tag einen Angebot bekommen und direkt angenommen.,0.001549065,0.997077,0.0013739475
Freundliche Begrüßung kurze Vorstellung von beiden Seiten ein paar Fragen wie man sich die Zusammenarbeit vorstellt (auf was Wert gelegt wird). Ansonsten sehr lockeres Gespräch Abklärung der Stundenzahl und Anzahl der Arbeitstage,0.0021609734,0.9949668,0.002872191
Nettes Gespräch und interessanter Gesprächspartner.  Sehr viele Informationen über den Bereich und die Struktur des Unternehmenes erfahren! Darüber hinaus fand ein Austausch über die geforderten Kenntnisse und eigene Erfahrungen statt. Nachfragen zu bsetimmten Themen wurden gestellt.,0.0014187272,0.9962831,0.0022981684
Firstround was over a video call. 1.5 months later had an onsite interview.  Met 3 members of the team. The discussion was technical followed by some questions regarding previous experience.,0.00033026218,0.9992453,0.00042438786
Ich habe mich per EMail beworben insgesamt dauerte der Vorgang von der Bewerbung bis zur Zusage 3 Wochen. Die zuständige Ansprechperson befand sich zum Zeitpunkt der Bewerbung im Urlaub was man auch unmittelbar mitgeteilt bekam. Die Rückmeldung der Terminvereinbarung erfolgte dann ziemlich zügig und alles weitere auch.   Das Vorstellungsgespräch fand mit zwei Personen statt Ansprechpartner plus Doktorand. Es war sehr angenehm ich hatte den Eindruck dass man an mir als Person interessiert war.,0.0015439049,0.99740964,0.0010464208
Ich wurde per Email zum Bewerbungsgespräch eingeladen. Durch Corona fand es online statt es wurden oberflächliche Fragen gestellt was ich studieren und warum und was ich mir unter dem Job vorstelle,0.0014503229,0.9972256,0.0013240575
My future supervisor and two of my future colleagues interviewed me.  Classic procedure: selfintroduction information about the position/tasks/team questions about CV/previous experience/skills/expectations two problem cases that might occur at this position and how I would handle  information about the contract questions from my side. The interview was in German. The offer came in one week.,0.83536005,0.16427246,0.00036741787
Das Vorstellungsgespräch fand aufgund der Pandemie online statt. Es war ein normales Vorstellungsgespräch. Zuerst sollte ich mich vorstellen. Danach wurde nach den Erwartungen an das Praktikum gefragt. Die Gesprächspatner haben anschließend die Aufgaben/Tätigkeiten erläutert. Zum schluss wurde über die Praktikumsvergütung gesprochen. Nach dem Gespräch habe hat sich das Institut nicht zurückgemeldet. Weder positiv noch negativ.,0.002153738,0.99672216,0.0011241604
Nettes Gespräch mit einer Vielzahl an Mitarbeitern des Unternehmens auf verschiedenen Hierarchiestufen. Gab einem ein gutes Gefühl über die Teamzusammensetzung und die Wahrnehmung des Unternehmens auf den jeweiligen Hierarchiestufen. Das Gespräch dauerte in Summe gute 3 Stunden.,0.0012287468,0.99651647,0.0022547059
Sehr freundliche Gespräche die wertschätzend waren. Ich habe mich vorgestellt darafuhin hat man mir das Unternehmen sowie die Aufgaben präsentiert. Daran anküpfend sollte ich mich einbringen und erzählen was ich dem Unternehmen bieten kann bzw. wie ich unterstützen würde.,0.0016153889,0.99697685,0.0014078119
Das Vorstellungsgespräch hat ca. eine Stunde gedauert. Die Mitarbeiter sind sehr freundlich und die Atmosphäre war sehr angenehm. Die Fragen waren auch ganz allgemein. Insgesamt war das Gespräch ganz ok.,0.00094726466,0.99779487,0.0012578664
Technical and very friendly.  Past experiences and future goals were discussed. Out of several applications obtained they shortlisted 3 CVs and went ahead with interviews only for them. Work environment was very good and cooperative for students.,0.00028745952,0.0009306371,0.99878186
Ich habe mich online beworben und wurde innerhalb von wenigen Tagen zum Gespräch eingeladen. Es war super entspannt. Zuerst wurde das Unternehmen vorgestellt und dann sollte ich meinen Lebenslauf kurz erläutern.,0.004819198,0.9936953,0.0014854865
Very quick and easy they contacted me within  2 weeks of applying. Only one interview and heard back the next day.  This is not the case for everyone people go through different stages and it really depends on the team.  In my case I was lucky to have a super supportive and nice time.,0.007097231,0.43824536,0.55465746
Das Interview dauerte etwa eine Stunde. Das Interview verlief nach Fraunhofers Handbuch.Es gab nur ein Interview und es gab keine weiteren Interviews.Vor Corona wurde es von Angesicht zu Angesicht durchgeführt danach wird es per Video durchgeführt.,0.0017693897,0.99643624,0.0017943677
Das Gespräch war nicht schwierig HR hat nur die Fragen  dem Lebenslauf nach gestellt. Es dauert in der Regel ungefähr 40 Minuten. Sie brauchen nur sich entspannt zu verhalten und erklären was Sie in der Vergangenheit gemacht haben. Parallel wird Ihre Motiviation für diesen Studentenjob gezeigt.,0.003348455,0.99559975,0.001051832
Es war eine ruhige und entspannte Atmossphäre. Es wurde größtenteils über das Unternehmen selbst berichtet und nebenher meine Persönlichkeit getestet. Leider hat das Bewerbungsverfahren sich lange hin gezogen obwohl ich direkt nach dem Vorstellungsgespräch eine Zusage bekommen habe.,0.0027405499,0.9951357,0.0021236537
Vorstellung des Arbeitgebers Vorstellung meiner Diplomarbeit fachliche Diskussion  sehr angenehm sofortiges Feedback ob zur Stelle passend keine fiesen Fragen meine Wünsche für die Zukunft Frage bezüglich Gehalt (jedoch sowieso alles tariflich festgesetzt),0.001330856,0.99594325,0.0027258801
Das Gespräch war sehr entspannt. Nachdem ein paar Eckdaten zu meinem Lebenslauf gefragt wurden ging es gleich um mögliche Themen der Arbeit. Außerdem wurde Fraunhofer kurz vorgestellt und die Forschungsgebiete am Standort kurz erläutert.,0.0037533555,0.9942193,0.0020274192
Das Verfahren ist sehr angenehm. Nach einer Email bekommt man die Einladung zu einem Vorstellungsgespräch. In dessen Rahmen stellt man sich und seine Qualifikationen kurz vor und wieso man sich vorstellen könnte die entsprechende Stelle auszuführen. Im Anschluss bekommt man eine kleine Tour durch interessante Stationen in der eigenen Produktionshalle. Nach wenigen Tagen bekommt man dann die Zu oder Absage.,0.0014040205,0.99717283,0.0014231227
Nach etwas Small Talk stellt sich der Arbeitgeber vor darauf erfolgt eine persönliche Vorstellung. Entlang des Lebenslaufs werden weitere Fragen gestellt. Anschließend können weitere Fragen an den Arbeitgeber gestellt werden.,0.0013083119,0.9968598,0.0018319648
Nach ein paar Tagen Bewerbung erhielt ich eine Einladung zum Vorstellungsgespräch das von einem Mitarbeiter geführt wurde. Die gesamte Atmosphäre war sehr angenehm. Ich konnte jedoch kein Angebot erhalten da ich nicht zwei studentische Hilfsjobs gleichzeitig ausführen konnte.,0.0016630106,0.99690956,0.0014274548
